frame,label,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,head_pitch,head_yaw,head_roll,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
Vivi_5_2.mp4 0,2,388,164,431,207,323,163,365,205,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-0.5,-0.5,-1.5,-0.5
Vivi_5_2.mp4 1,2,388,164,432,208,324,164,366,206,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-1.0,-1.0,-0.5,-0.5
Vivi_5_2.mp4 2,2,388,164,432,208,323,164,365,206,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-1.0,-1.0,-1.0,-1.0
Vivi_5_2.mp4 3,2,388,163,431,206,324,163,366,205,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-0.5,-0.5,-1.0,-1.0
Vivi_5_2.mp4 4,2,388,163,430,205,323,162,366,205,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-1.5,-0.5,-1.0,-1.0
Vivi_5_2.mp4 5,2,323,162,366,205,387,163,431,207,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-1.5,-0.5,-0.5,-0.5
Vivi_5_2.mp4 6,2,322,164,363,205,385,163,429,207,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-0.5,-0.5,-0.5,-0.5
Vivi_5_2.mp4 7,2,320,164,363,207,383,163,428,208,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-0.5,-0.5,-1.0,-1.0
Vivi_5_2.mp4 8,2,319,165,360,206,382,164,426,208,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-1.0,-1.0,-0.5,-0.5
Vivi_5_2.mp4 9,2,320,166,361,207,384,165,427,208,-74,42,-161.25961429991676,18.981901256749914,2.170116275107885,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 0,3,308,168,348,208,368,169,413,214,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-0.5,-0.5,-1.0,-1.0
Vivi_5_3.mp4 1,3,368,170,412,214,307,168,347,208,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 2,3,307,169,346,208,367,169,412,214,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 3,3,368,171,414,217,307,167,352,212,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-1.0,-1.0,-1.5,-0.5
Vivi_5_3.mp4 4,3,308,168,347,207,367,169,412,214,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 5,3,366,169,410,213,307,167,347,207,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 6,3,306,167,344,205,365,168,410,213,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 7,3,305,168,343,206,364,168,409,213,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 8,3,305,169,343,207,362,168,408,214,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 9,3,305,169,344,208,363,169,408,214,-99,38,-160.51977479922638,25.095503676514266,6.571100564069274,-1.0,-1.0,-1.0,-1.0
Vivi_5_4.mp4 1,4,294,168,327,201,341,166,386,211,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,0.0,-1.0,-0.5,-0.5
Vivi_5_4.mp4 2,4,293,167,326,200,342,166,388,212,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,-0.5,-0.5,0.5,-0.5
Vivi_5_4.mp4 3,4,338,166,385,213,521,88,572,139,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,0,0,0,0
Vivi_5_4.mp4 4,4,295,167,329,201,342,165,389,212,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,-0.5,-1.5,-0.5,-0.5
Vivi_5_4.mp4 5,4,294,166,328,200,341,164,388,211,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,0.5,-0.5,-1.0,-1.0
Vivi_5_4.mp4 6,4,297,169,323,195,341,165,388,212,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,-1.0,-1.0,1.0,-1.0
Vivi_5_4.mp4 7,4,293,168,327,202,340,165,387,212,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,-0.5,-0.5,1.0,0.0
Vivi_5_4.mp4 8,4,293,168,327,202,341,166,386,211,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,-1.0,-1.0,0.5,-0.5
Vivi_5_4.mp4 9,4,294,168,327,201,342,167,386,211,-130,21,-161.76728343468753,36.26464083426641,11.155321999007432,-1.0,-1.0,0.0,-1.0
Vivi_5_5.mp4 0,5,288,166,319,197,326,169,369,212,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-0.5,-0.5,-0.5,-0.5
Vivi_5_5.mp4 1,5,289,164,319,194,326,167,371,212,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 2,5,290,166,319,195,327,169,371,213,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 3,5,291,168,316,193,327,170,370,213,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 4,5,291,168,318,195,327,169,371,213,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,0,0,0,0
Vivi_5_5.mp4 5,5,291,167,317,193,327,168,372,213,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-1.0,-1.0,-1.0,-1.0
Vivi_5_5.mp4 6,5,291,167,315,191,326,168,371,213,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,0,0,0,0
Vivi_5_5.mp4 7,5,289,168,315,194,324,167,370,213,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,0,0,0,0
Vivi_5_5.mp4 8,5,289,164,319,194,326,169,369,212,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 9,5,291,168,315,192,326,168,370,212,-91,5,-172.34748484724017,54.551811303882154,7.181915180540841,-1.0,-1.0,-1.0,-1.0
Vivi_5_6.mp4 0,6,291,167,318,194,322,169,367,214,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,-0.5,-0.5,-1.0,-1.0
Vivi_5_6.mp4 1,6,292,166,321,195,323,171,367,215,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,0,0,0,0
Vivi_5_6.mp4 2,6,292,166,319,193,325,170,369,214,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,-1.0,-1.0,-1.5,-0.5
Vivi_5_6.mp4 4,6,291,165,318,192,325,169,370,214,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,0,0,0,0
Vivi_5_6.mp4 5,6,292,167,317,192,326,171,369,214,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,0,0,0,0
Vivi_5_6.mp4 6,6,292,168,317,193,323,169,369,215,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,0,0,0,0
Vivi_5_6.mp4 7,6,290,168,316,194,323,170,367,214,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,0,0,0,0
Vivi_5_6.mp4 8,6,293,169,315,191,323,171,367,215,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,-1.0,-1.0,-1.0,-1.0
Vivi_5_6.mp4 10,6,0,0,0,0,0,0,0,0,-98,3,-171.76803016471953,59.14189636462297,8.566673207807384,0,0,0,0
Vivi_5_7.mp4 0,7,407,183,447,223,341,184,385,228,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.0,-1.0,-1.5,-0.5
Vivi_5_7.mp4 1,7,408,183,447,222,341,183,385,227,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.0,-1.0
Vivi_5_7.mp4 2,7,409,184,447,222,341,182,385,226,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 3,7,408,182,447,221,340,182,386,228,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 4,7,407,181,448,222,341,182,385,226,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 5,7,406,181,447,222,340,182,384,226,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.0,-1.0,-1.5,-0.5
Vivi_5_7.mp4 6,7,403,180,445,222,337,182,382,227,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.0,-1.0
Vivi_5_7.mp4 7,7,404,182,445,223,336,184,380,228,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 8,7,404,183,445,224,336,183,381,228,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.0,-1.0,-1.5,-0.5
Vivi_5_7.mp4 9,7,406,184,445,223,338,185,380,227,82,29,-163.7454260208404,-22.98943504502867,-7.231833803902385,-1.5,-0.5,-1.0,-1.0
Vivi_5_8.mp4 0,8,314,186,358,230,380,186,423,229,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 1,8,313,186,356,229,379,186,422,229,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 2,8,379,186,423,230,314,187,357,230,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-1.0,-1.0,-1.0,-1.0
Vivi_5_8.mp4 3,8,313,186,357,230,380,186,423,229,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-1.0,-1.0,-1.0,-1.0
Vivi_5_8.mp4 4,8,314,187,356,229,379,184,423,228,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-0.5,-0.5,-1.5,-0.5
Vivi_5_8.mp4 5,8,314,186,355,227,380,184,424,228,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 6,8,377,184,421,228,311,186,353,228,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 7,8,311,188,350,227,374,184,419,229,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-0.5,-0.5,-0.5,-0.5
Vivi_5_8.mp4 8,8,310,186,353,229,374,185,420,231,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-0.5,-0.5,-0.5,-1.5
Vivi_5_8.mp4 9,8,310,188,351,229,375,186,419,230,-53,46,-161.7630498707459,12.98861840704169,0.18454602210635548,-0.5,-1.5,-0.5,-0.5
Vivi_5_9.mp4 0,9,298,186,339,227,359,188,403,232,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-0.5,-1.5,-0.5,-0.5
Vivi_5_9.mp4 1,9,299,188,336,225,359,191,401,233,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-0.5,-1.5,-0.5,-0.5
Vivi_5_9.mp4 2,9,299,187,339,227,359,189,403,233,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-0.5,-0.5,-0.5,-0.5
Vivi_5_9.mp4 3,9,299,187,338,226,359,189,403,233,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-1.0,-1.0,-1.0,-1.0
Vivi_5_9.mp4 4,9,299,186,339,226,360,188,404,232,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-1.0,-1.0,-1.0,-1.0
Vivi_5_9.mp4 5,9,298,187,337,226,357,186,403,232,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-0.5,-0.5,-1.0,-1.0
Vivi_5_9.mp4 6,9,298,188,336,226,356,187,402,233,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-0.5,-0.5,-0.5,-0.5
Vivi_5_9.mp4 7,9,296,187,335,226,355,188,399,232,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-1.0,-1.0,-0.5,-0.5
Vivi_5_9.mp4 8,9,298,189,334,225,356,189,399,232,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-1.0,-1.0,-0.5,-0.5
Vivi_5_9.mp4 9,9,298,188,337,227,356,188,400,232,-110,41,-160.99745348242698,27.857136519986806,6.757796348299795,-0.5,-0.5,-1.0,-1.0
Vivi_5_10.mp4 0,10,338,178,381,221,288,174,328,214,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-1.0,-1.0,0.0,-1.0
Vivi_5_10.mp4 1,10,291,180,322,211,337,177,382,222,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,0.0,-1.0,-0.5,-0.5
Vivi_5_10.mp4 2,10,337,179,381,223,290,179,324,213,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-1.0,-1.0,0.0,-1.0
Vivi_5_10.mp4 3,10,290,179,324,213,337,179,381,223,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-0.5,-0.5,-1.0,-1.0
Vivi_5_10.mp4 4,10,293,182,319,208,340,179,384,223,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-1.0,-1.0,0.0,-1.0
Vivi_5_10.mp4 5,10,290,180,322,212,339,181,380,222,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-0.5,-0.5,1.5,-0.5
Vivi_5_10.mp4 6,10,292,182,318,208,339,180,382,223,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-0.5,-0.5,1.0,-1.0
Vivi_5_10.mp4 7,10,292,183,321,212,338,180,382,224,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,0,0,0,0
Vivi_5_10.mp4 8,10,291,182,323,214,338,180,382,224,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-1.0,-1.0,-1.0,-1.0
Vivi_5_10.mp4 9,10,291,182,323,214,337,180,382,225,-122,33,-158.8012779041541,33.70441744343781,10.720071144278402,-1.0,-1.0,-0.5,-0.5
Vivi_5_11.mp4 1,11,319,182,360,223,522,88,573,139,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,-0.5,-0.5,-1.0,-1.0
Vivi_5_11.mp4 3,11,285,181,310,206,317,180,360,223,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,-1.0,-1.0,-1.0,-1.0
Vivi_5_11.mp4 4,11,284,180,309,205,317,181,359,223,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,0,0,0,0
Vivi_5_11.mp4 5,11,283,180,309,206,316,181,358,223,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,-1.0,-1.0,-1.0,-1.0
Vivi_5_11.mp4 6,11,283,179,310,206,317,180,360,223,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,0,0,0,0
Vivi_5_11.mp4 7,11,284,180,309,205,318,183,359,224,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,-1.0,-1.0,-0.5,-0.5
Vivi_5_11.mp4 8,11,286,182,309,205,319,182,360,223,-100,10,-171.55152214513075,59.676184657266994,4.688525977757735,0,0,0,0
Vivi_5_12.mp4 3,12,285,183,307,205,314,183,359,228,128,6,-178.17558498897455,-51.83068646682168,5.230454862798478,0,0,0,0
Vivi_5_12.mp4 5,12,285,180,308,203,313,181,360,228,128,6,-178.17558498897455,-51.83068646682168,5.230454862798478,0,0,0,0
Vivi_5_12.mp4 6,12,286,182,308,204,314,183,357,226,128,6,-178.17558498897455,-51.83068646682168,5.230454862798478,0,0,0,0
Vivi_5_12.mp4 8,12,284,180,308,204,313,183,359,229,128,6,-178.17558498897455,-51.83068646682168,5.230454862798478,0,0,0,0
Vivi_5_13.mp4 0,13,405,193,448,236,336,192,383,239,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-0.5,-0.5,-1.5,-0.5
Vivi_5_13.mp4 1,13,407,194,446,233,341,196,382,237,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.0,-1.0,-1.0,-1.0
Vivi_5_13.mp4 2,13,407,193,447,233,340,192,386,238,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.5,-0.5,-1.5,-0.5
Vivi_5_13.mp4 3,13,407,193,447,233,343,195,385,237,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.5,-0.5,-1.0,-1.0
Vivi_5_13.mp4 4,13,407,192,447,232,340,193,383,236,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-0.5,-0.5,-1.5,-0.5
Vivi_5_13.mp4 5,13,405,192,447,234,340,194,383,237,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.5,-0.5,-0.5,-1.5
Vivi_5_13.mp4 6,13,404,192,446,234,335,193,381,239,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.0,-1.0,-0.5,-1.5
Vivi_5_13.mp4 7,13,404,192,447,235,336,194,380,238,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.5,-0.5,-1.0,-1.0
Vivi_5_13.mp4 8,13,402,191,447,236,334,193,380,239,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.0,-1.0,-0.5,-1.5
Vivi_5_13.mp4 9,13,404,192,445,233,373,267,419,313,61,44,-160.5273510544216,-17.561865672628034,-5.77273855208926,-1.5,-1.5,-1.0,-1.0
Vivi_5_14.mp4 0,14,324,195,362,233,384,193,431,240,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-0.5,-0.5,-1.0,-1.0
Vivi_5_14.mp4 1,14,386,192,431,237,322,192,364,234,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 2,14,323,194,361,232,387,193,428,234,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-1.5,-0.5,-1.0,-1.0
Vivi_5_14.mp4 3,14,385,190,431,236,321,192,364,235,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-0.5,-0.5,-0.5,-0.5
Vivi_5_14.mp4 4,14,384,189,430,235,318,191,360,233,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-0.5,-0.5,-0.5,-1.5
Vivi_5_14.mp4 5,14,321,194,358,231,381,188,428,235,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-0.5,-0.5,-0.5,-0.5
Vivi_5_14.mp4 6,14,319,193,359,233,382,188,430,236,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 7,14,382,191,429,238,321,193,360,232,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 8,14,320,195,357,232,380,189,428,237,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 9,14,320,193,360,233,387,193,428,234,-33,50,-159.89566309072512,8.094169220288153,0.4246655093363081,-1.0,-1.0,-1.5,-0.5
Vivi_5_15.mp4 0,15,299,190,339,230,355,191,399,235,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-1.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 1,15,298,189,337,228,351,189,398,236,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-1.0,-1.0,-1.0,-1.0
Vivi_5_15.mp4 2,15,300,190,339,229,354,189,400,235,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-1.0,-1.0,-1.0,-1.0
Vivi_5_15.mp4 3,15,360,190,402,232,300,189,343,232,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-0.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 4,15,301,189,339,227,361,190,402,231,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-0.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 5,15,302,190,338,226,357,190,400,233,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-0.5,-0.5,-1.0,-1.0
Vivi_5_15.mp4 6,15,303,191,337,225,356,188,402,234,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-0.5,-0.5,-0.5,-1.5
Vivi_5_15.mp4 7,15,303,192,335,224,357,189,401,233,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-0.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 8,15,301,191,338,228,355,189,400,234,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-1.0,-1.0,-0.5,-1.5
Vivi_5_15.mp4 9,15,302,189,340,227,356,188,403,235,-97,49,-157.4065338105278,25.705130783354377,7.209115697569503,-1.0,-1.0,-1.0,-1.0
Vivi_5_16.mp4 0,16,300,192,328,220,349,191,392,234,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-1.0,-1.0,-1.0,-1.0
Vivi_5_16.mp4 1,16,300,193,327,220,343,186,394,237,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-1.0,-1.0,-0.5,-0.5
Vivi_5_16.mp4 2,16,299,193,327,221,347,188,394,235,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-0.5,-1.5,-0.5,-0.5
Vivi_5_16.mp4 3,16,300,190,329,219,350,192,391,233,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-0.5,-0.5,-1.0,-1.0
Vivi_5_16.mp4 4,16,300,191,328,219,349,191,391,233,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-1.0,-1.0,-0.5,-0.5
Vivi_5_16.mp4 5,16,300,190,329,219,347,189,392,234,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-1.0,-1.0,0.0,-1.0
Vivi_5_16.mp4 6,16,298,190,330,222,346,190,389,233,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-1.0,-1.0,-0.5,-1.5
Vivi_5_16.mp4 7,16,299,190,329,220,350,193,389,232,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-0.5,-1.5,-1.0,-1.0
Vivi_5_16.mp4 8,16,299,192,326,219,347,190,389,232,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-0.5,-1.5,-0.5,-0.5
Vivi_5_16.mp4 9,16,299,191,328,220,345,189,391,235,-100,43,-157.29676759529298,28.190165145283526,9.170655587874764,-1.0,-1.0,-0.5,-0.5
Vivi_5_17.mp4 4,17,315,189,359,233,523,88,570,135,-96,20,-164.98868220803035,57.63046837185976,6.517031627582753,0,0,0,0
Vivi_5_17.mp4 5,17,316,188,359,231,522,84,573,135,-96,20,-164.98868220803035,57.63046837185976,6.517031627582753,0,0,0,0
Vivi_5_17.mp4 6,17,314,188,359,233,522,87,571,136,-96,20,-164.98868220803035,57.63046837185976,6.517031627582753,0,0,0,0
Vivi_5_17.mp4 7,17,315,190,356,231,524,88,569,133,-96,20,-164.98868220803035,57.63046837185976,6.517031627582753,0,0,0,0
Vivi_5_17.mp4 8,17,284,190,307,213,309,183,361,235,-96,20,-164.98868220803035,57.63046837185976,6.517031627582753,0,0,0,0
Vivi_5_17.mp4 9,17,312,188,357,233,523,87,570,134,-96,20,-164.98868220803035,57.63046837185976,6.517031627582753,0,0,0,0
Vivi_5_18.mp4 0,18,315,189,358,232,528,90,568,130,-97,15,-165.84039753225386,58.578174621937904,7.849763386753693,0,0,0,0
Vivi_5_18.mp4 4,18,316,187,359,230,523,87,569,133,-97,15,-165.84039753225386,58.578174621937904,7.849763386753693,0,0,0,0
Vivi_5_18.mp4 5,18,314,186,359,231,521,85,571,135,-97,15,-165.84039753225386,58.578174621937904,7.849763386753693,0,0,0,0
Vivi_5_18.mp4 7,18,313,184,362,233,526,91,567,132,-97,15,-165.84039753225386,58.578174621937904,7.849763386753693,0,0,0,0
Vivi_5_18.mp4 9,18,316,183,366,233,524,88,570,134,-97,15,-165.84039753225386,58.578174621937904,7.849763386753693,0,0,0,0
Zoey_5_1.mp4 0,1,345,464,366,485,283,469,309,495,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.5,-1.5,-1.0,-1.0
Zoey_5_1.mp4 1,1,321,191,361,231,253,196,293,236,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.5,-1.5,-1.5,-0.5
Zoey_5_1.mp4 2,1,169,469,191,491,322,193,362,233,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.0,-1.0,-0.5,-0.5
Zoey_5_1.mp4 3,1,282,470,309,497,324,195,363,234,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 4,1,170,473,192,495,282,471,308,497,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 5,1,321,195,360,234,249,198,294,243,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 6,1,318,197,357,236,247,200,290,243,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 7,1,318,198,357,237,248,204,287,243,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-0.5,-0.5,-1.0,-1.0
Zoey_5_1.mp4 8,1,344,466,366,488,320,199,358,237,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.5,-0.5,-0.5,-0.5
Zoey_5_1.mp4 9,1,319,198,360,239,283,472,309,498,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,-1.0,-1.0,-1.0,-1.0
Zoey_5_1.mp4 10,1,0,0,0,0,0,0,0,0,-6,62,-159.42602641081913,-3.8686280529345556,-3.138583950984861,0,0,0,0
Zoey_5_2.mp4 0,2,346,192,387,233,279,199,317,237,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-0.5,-1.5
Zoey_5_2.mp4 1,2,182,466,204,488,345,192,387,234,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-0.5,-0.5,-1.0,-1.0
Zoey_5_2.mp4 2,2,347,194,388,235,280,200,320,240,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-0.5,-0.5,-0.5,-0.5
Zoey_5_2.mp4 3,2,354,196,391,233,283,200,322,239,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-0.5,-1.5
Zoey_5_2.mp4 4,2,322,458,343,479,352,193,394,235,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 5,2,322,457,344,479,181,466,204,489,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-0.5,-0.5
Zoey_5_2.mp4 6,2,318,455,344,481,348,192,390,234,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 7,2,319,457,342,480,276,199,315,238,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-0.5,-0.5
Zoey_5_2.mp4 8,2,338,194,382,238,272,200,311,239,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-1.0,-1.0
